$x$,$y$,L,Parameters,R,Simulation,t
-0.8841738104820251,1.5459080934524536,0.14,"R = 0.0325, L = 0.14",0.0325,0,2.5100000000000002
-0.8804624080657959,1.5435585975646973,0.14,"R = 0.0325, L = 0.14",0.0325,0,2.52
-0.8767457604408264,1.5412174463272095,0.14,"R = 0.0325, L = 0.14",0.0325,0,2.5300000000000002
-0.8730239272117615,1.5388845205307007,0.14,"R = 0.0325, L = 0.14",0.0325,0,2.54
-0.8692968487739563,1.5365599393844604,0.14,"R = 0.0325, L = 0.14",0.0325,0,2.5500000000000003
-0.8655645847320557,1.5342437028884888,0.14,"R = 0.0325, L = 0.14",0.0325,0,2.56
-0.8618271350860596,1.5319358110427856,0.14,"R = 0.0325, L = 0.14",0.0325,0,2.57
-0.8580845594406128,1.5296363830566406,0.14,"R = 0.0325, L = 0.14",0.0325,0,2.58
-0.8543368577957153,1.5273452997207642,0.14,"R = 0.0325, L = 0.14",0.0325,0,2.59
-0.8505840301513672,1.5250625610351562,0.14,"R = 0.0325, L = 0.14",0.0325,0,2.6
-0.8473625183105469,1.5231128931045532,0.14,"R = 0.0325, L = 0.14",0.0325,0,2.61
-0.844089150428772,1.5212515592575073,0.14,"R = 0.0325, L = 0.14",0.0325,0,2.62
-0.8407663702964783,1.5194799900054932,0.14,"R = 0.0325, L = 0.14",0.0325,0,2.63
-0.8373966217041016,1.5177994966506958,0.14,"R = 0.0325, L = 0.14",0.0325,0,2.64
-0.8339824080467224,1.5162112712860107,0.14,"R = 0.0325, L = 0.14",0.0325,0,2.65
-0.8305262327194214,1.514716625213623,0.14,"R = 0.0325, L = 0.14",0.0325,0,2.66
-0.8270306587219238,1.5133165121078491,0.14,"R = 0.0325, L = 0.14",0.0325,0,2.67
-0.8234983086585999,1.512012004852295,0.14,"R = 0.0325, L = 0.14",0.0325,0,2.68
-0.8199317455291748,1.5108041763305664,0.14,"R = 0.0325, L = 0.14",0.0325,0,2.69
-0.8163336515426636,1.5096937417984009,0.14,"R = 0.0325, L = 0.14",0.0325,0,2.7
-0.8131608963012695,1.5088083744049072,0.14,"R = 0.0325, L = 0.14",0.0325,0,2.71
-0.8099763989448547,1.5079662799835205,0.14,"R = 0.0325, L = 0.14",0.0325,0,2.72
-0.8067806959152222,1.5071675777435303,0.14,"R = 0.0325, L = 0.14",0.0325,0,2.73
-0.8035744428634644,1.5064125061035156,0.14,"R = 0.0325, L = 0.14",0.0325,0,2.74
-0.800358235836029,1.5057010650634766,0.14,"R = 0.0325, L = 0.14",0.0325,0,2.75
-0.7971326112747192,1.5050334930419922,0.14,"R = 0.0325, L = 0.14",0.0325,0,2.7600000000000002
-0.7938982248306274,1.5044097900390625,0.14,"R = 0.0325, L = 0.14",0.0325,0,2.77
-0.7906556725502014,1.5038301944732666,0.14,"R = 0.0325, L = 0.14",0.0325,0,2.7800000000000002
-0.7874054908752441,1.503294825553894,0.14,"R = 0.0325, L = 0.14",0.0325,0,2.79
-0.7841483354568481,1.5028036832809448,0.14,"R = 0.0325, L = 0.14",0.0325,0,2.8000000000000003
-0.7817096710205078,1.502469778060913,0.14,"R = 0.0325, L = 0.14",0.0325,0,2.81
-0.779268741607666,1.5021525621414185,0.14,"R = 0.0325, L = 0.14",0.0325,0,2.82
-0.7768257260322571,1.5018519163131714,0.14,"R = 0.0325, L = 0.14",0.0325,0,2.83
-0.7743807435035706,1.5015678405761719,0.14,"R = 0.0325, L = 0.14",0.0325,0,2.84
-0.7719338536262512,1.5013004541397095,0.14,"R = 0.0325, L = 0.14",0.0325,0,2.85
-0.7694852352142334,1.5010497570037842,0.14,"R = 0.0325, L = 0.14",0.0325,0,2.86
-0.7670349478721619,1.5008156299591064,0.14,"R = 0.0325, L = 0.14",0.0325,0,2.87
-0.7645831108093262,1.5005981922149658,0.14,"R = 0.0325, L = 0.14",0.0325,0,2.88
-0.7621298432350159,1.5003974437713623,0.14,"R = 0.0325, L = 0.14",0.0325,0,2.89
-0.7596752643585205,1.500213384628296,0.14,"R = 0.0325, L = 0.14",0.0325,0,2.9
-0.7576150894165039,1.500072956085205,0.14,"R = 0.0325, L = 0.14",0.0325,0,2.91
-0.7555544376373291,1.4999395608901978,0.14,"R = 0.0325, L = 0.14",0.0325,0,2.92
-0.7534933686256409,1.499813199043274,0.14,"R = 0.0325, L = 0.14",0.0325,0,2.93
-0.7514318823814392,1.4996938705444336,0.14,"R = 0.0325, L = 0.14",0.0325,0,2.94
-0.7493699789047241,1.4995815753936768,0.14,"R = 0.0325, L = 0.14",0.0325,0,2.95
-0.7473077178001404,1.4994763135910034,0.14,"R = 0.0325, L = 0.14",0.0325,0,2.96
-0.745245099067688,1.499377965927124,0.14,"R = 0.0325, L = 0.14",0.0325,0,2.97
-0.7431821823120117,1.4992866516113281,0.14,"R = 0.0325, L = 0.14",0.0325,0,2.98
-0.7411189675331116,1.4992023706436157,0.14,"R = 0.0325, L = 0.14",0.0325,0,2.99
-0.7390554547309875,1.4991251230239868,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.0
-0.737459123134613,1.4990707635879517,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.0100000000000002
-0.7358627319335938,1.4990191459655762,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.02
-0.7342662215232849,1.4989702701568604,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.0300000000000002
-0.7326696515083313,1.4989241361618042,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.04
-0.7310729622840881,1.4988806247711182,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.0500000000000003
-0.7294762134552002,1.4988398551940918,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.06
-0.7278794050216675,1.498801827430725,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.0700000000000003
-0.72628253698349,1.498766541481018,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.08
-0.7246856093406677,1.4987339973449707,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.09
-0.7230886220932007,1.4987040758132935,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.1
-0.7218230366706848,1.4986824989318848,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.11
-0.720557451248169,1.498661994934082,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.12
-0.7192918062210083,1.4986425638198853,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.13
-0.7180261611938477,1.498624324798584,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.14
-0.716760516166687,1.4986071586608887,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.15
-0.7154948711395264,1.4985910654067993,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.16
-0.714229166507721,1.498576045036316,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.17
-0.7129634618759155,1.4985620975494385,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.18
-0.7116977572441101,1.498549222946167,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.19
-0.7104320526123047,1.4985374212265015,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.2
-0.7094104290008545,1.4985287189483643,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.21
-0.7083888053894043,1.4985204935073853,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.22
-0.7073671817779541,1.498512625694275,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.23
-0.7063455581665039,1.4985052347183228,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.24
-0.7053239345550537,1.4984983205795288,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.25
-0.7043023109436035,1.4984917640686035,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.2600000000000002
-0.7032806873321533,1.4984856843948364,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.27
-0.7022590637207031,1.4984800815582275,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.2800000000000002
-0.7012374401092529,1.4984748363494873,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.29
-0.7002158164978027,1.4984700679779053,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.3000000000000003
-0.6993849873542786,1.4984664916992188,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.31
-0.6985541582107544,1.4984631538391113,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.3200000000000003
-0.6977233290672302,1.4984599351882935,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.33
-0.696892499923706,1.4984569549560547,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.34
-0.6960616707801819,1.4984540939331055,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.35
-0.6952308416366577,1.4984514713287354,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.36
-0.6944000124931335,1.4984489679336548,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.37
-0.6935691833496094,1.4984467029571533,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.38
-0.6927383542060852,1.4984445571899414,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.39
-0.691907525062561,1.4984426498413086,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.4
-0.6912299394607544,1.498441219329834,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.41
-0.6905523538589478,1.498439908027649,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.42
-0.6898747682571411,1.4984385967254639,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.43
-0.6891971826553345,1.4984374046325684,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.44
-0.6885195970535278,1.4984362125396729,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.45
-0.6878420114517212,1.498435139656067,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.46
-0.6871644258499146,1.4984341859817505,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.47
-0.6864868402481079,1.498433232307434,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.48
-0.6858092546463013,1.4984323978424072,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.49
-0.6851316690444946,1.4984315633773804,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.5
-0.6845783591270447,1.4984309673309326,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.5100000000000002
-0.6840250492095947,1.4984303712844849,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.52
-0.6834717392921448,1.4984298944473267,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.5300000000000002
-0.6829184293746948,1.4984294176101685,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.54
-0.6823651194572449,1.4984289407730103,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.5500000000000003
-0.6818118095397949,1.498428463935852,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.56
-0.681258499622345,1.4984281063079834,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.5700000000000003
-0.680705189704895,1.4984277486801147,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.58
-0.6801518797874451,1.498427391052246,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.59
-0.6795985698699951,1.4984270334243774,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.6
-0.6791466474533081,1.4984267950057983,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.61
-0.6786947250366211,1.4984265565872192,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.62
-0.6782428026199341,1.4984263181686401,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.63
-0.6777908802032471,1.498426079750061,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.64
-0.6773389577865601,1.498425841331482,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.65
-0.676887035369873,1.4984256029129028,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.66
-0.676435112953186,1.4984254837036133,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.67
-0.675983190536499,1.4984253644943237,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.68
-0.675531268119812,1.4984252452850342,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.69
-0.675079345703125,1.4984251260757446,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.7
-0.6747103929519653,1.498425006866455,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.71
-0.6743414402008057,1.4984248876571655,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.72
-0.673972487449646,1.498424768447876,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.73
-0.6736035346984863,1.4984246492385864,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.74
-0.6732345819473267,1.4984245300292969,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.75
-0.672865629196167,1.4984244108200073,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.7600000000000002
-0.6724966764450073,1.4984242916107178,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.77
-0.6721277236938477,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.7800000000000002
-0.671758770942688,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.79
-0.6713898181915283,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.8000000000000003
-0.6710885763168335,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.81
-0.6707873344421387,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.8200000000000003
-0.6704860925674438,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.83
-0.670184850692749,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.84
-0.6698836088180542,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.85
-0.6695823669433594,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.86
-0.6692811250686646,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.87
-0.6689798831939697,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.88
-0.6686786413192749,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.89
-0.6683773994445801,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.9
-0.6681314706802368,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.91
-0.6678855419158936,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.92
-0.6676396131515503,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.93
-0.667393684387207,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.94
-0.6671477556228638,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.95
-0.6669018268585205,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.96
-0.6666558980941772,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.97
-0.666409969329834,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.98
-0.6661640405654907,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,3.99
-0.6659181118011475,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.0
-0.6657174229621887,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.01
-0.66551673412323,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.0200000000000005
-0.6653160452842712,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.03
-0.6651153564453125,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.04
-0.6649146676063538,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.05
-0.664713978767395,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.0600000000000005
-0.6645132899284363,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.07
-0.6643126010894775,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.08
-0.6641119122505188,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.09
-0.6639112234115601,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.1
-0.6637475490570068,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.11
-0.6635838747024536,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.12
-0.6634202003479004,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.13
-0.6632565259933472,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.14
-0.663092851638794,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.15
-0.6629291772842407,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.16
-0.6627655029296875,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.17
-0.6626018285751343,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.18
-0.662438154220581,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.19
-0.6622744798660278,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.2
-0.6621411442756653,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.21
-0.6620078086853027,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.22
-0.6618744730949402,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.23
-0.6617411375045776,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.24
-0.6616078019142151,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.25
-0.6614744663238525,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.26
-0.66134113073349,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.2700000000000005
-0.6612077951431274,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.28
-0.6610744595527649,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.29
-0.6609411239624023,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.3
-0.6608322262763977,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.3100000000000005
-0.6607233285903931,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.32
-0.6606144309043884,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.33
-0.6605055332183838,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.34
-0.6603966355323792,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.3500000000000005
-0.6602877378463745,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.36
-0.6601788401603699,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.37
-0.6600699424743652,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.38
-0.6599610447883606,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.39
-0.659852147102356,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.4
-0.6597633957862854,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.41
-0.6596746444702148,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.42
-0.6595858931541443,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.43
-0.6594971418380737,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.44
-0.6594083905220032,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.45
-0.6593196392059326,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.46
-0.6592308878898621,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.47
-0.6591421365737915,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.48
-0.659053385257721,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.49
-0.6589646339416504,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.5
-0.6588922739028931,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.51
-0.6588199138641357,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.5200000000000005
-0.6587475538253784,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.53
-0.6586751937866211,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.54
-0.6586028337478638,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.55
-0.6585304737091064,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.5600000000000005
-0.6584581136703491,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.57
-0.6583857536315918,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.58
-0.6583133935928345,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.59
-0.6582410335540771,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.6000000000000005
-0.6581822037696838,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.61
-0.6581233739852905,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.62
-0.6580645442008972,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.63
-0.6580057144165039,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.64
-0.6579468846321106,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.65
-0.6578880548477173,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.66
-0.657829225063324,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.67
-0.6577703952789307,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.68
-0.6577115654945374,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.69
-0.657652735710144,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.7
-0.6576046943664551,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.71
-0.6575566530227661,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.72
-0.6575086116790771,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.73
-0.6574605703353882,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.74
-0.6574125289916992,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.75
-0.6573644876480103,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.76
-0.6573164463043213,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.7700000000000005
-0.6572684049606323,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.78
-0.6572203636169434,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.79
-0.6571723222732544,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.8
-0.6571332216262817,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.8100000000000005
-0.6570941209793091,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.82
-0.6570550203323364,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.83
-0.6570159196853638,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.84
-0.6569768190383911,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.8500000000000005
-0.6569377183914185,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.86
-0.6568986177444458,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.87
-0.6568595170974731,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.88
-0.6568204164505005,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.89
-0.6567813158035278,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.9
-0.656749427318573,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.91
-0.6567175388336182,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.92
-0.6566856503486633,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.93
-0.6566537618637085,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.94
-0.6566218733787537,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.95
-0.6565899848937988,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.96
-0.656558096408844,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.97
-0.6565262079238892,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.98
-0.6564943194389343,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,4.99
