$x$,$y$,L,Parameters,R,Simulation,t
-0.6564624309539795,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.0
-0.6564365029335022,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.01
-0.6564105749130249,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.0200000000000005
-0.6563846468925476,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.03
-0.6563587188720703,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.04
-0.656332790851593,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.05
-0.6563068628311157,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.0600000000000005
-0.6562809348106384,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.07
-0.6562550067901611,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.08
-0.6562290787696838,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.09
-0.6562031507492065,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.1000000000000005
-0.6561819314956665,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.11
-0.6561607122421265,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.12
-0.6561394929885864,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.13
-0.6561182737350464,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.14
-0.6560970544815063,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.15
-0.6560758352279663,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.16
-0.6560546159744263,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.17
-0.6560333967208862,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.18
-0.6560121774673462,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.19
-0.6559909582138062,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.2
-0.6559739112854004,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.21
-0.6559568643569946,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.22
-0.6559398174285889,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.23
-0.6559227705001831,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.24
-0.6559057235717773,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.25
-0.6558886766433716,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.26
-0.6558716297149658,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.2700000000000005
-0.6558545827865601,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.28
-0.6558375358581543,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.29
-0.6558204889297485,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.3
-0.6558064818382263,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.3100000000000005
-0.6557924747467041,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.32
-0.6557784676551819,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.33
-0.6557644605636597,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.34
-0.6557504534721375,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.3500000000000005
-0.6557364463806152,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.36
-0.655722439289093,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.37
-0.6557084321975708,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.38
-0.6556944251060486,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.39
-0.6556804180145264,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.4
-0.6556690335273743,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.41
-0.6556576490402222,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.42
-0.6556462645530701,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.43
-0.655634880065918,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.44
-0.6556234955787659,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.45
-0.6556121110916138,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.46
-0.6556007266044617,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.47
-0.6555893421173096,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.48
-0.6555779576301575,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.49
-0.6555665731430054,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.5
-0.65555739402771,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.51
-0.6555482149124146,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.5200000000000005
-0.6555390357971191,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.53
-0.6555298566818237,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.54
-0.6555206775665283,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.55
-0.6555114984512329,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.5600000000000005
-0.6555023193359375,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.57
-0.6554931402206421,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.58
-0.6554839611053467,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.59
-0.6554747819900513,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.6000000000000005
-0.6554672718048096,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.61
-0.6554597616195679,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.62
-0.6554522514343262,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.63
-0.6554447412490845,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.64
-0.6554372310638428,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.65
-0.6554297208786011,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.66
-0.6554222106933594,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.67
-0.6554147005081177,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.68
-0.655407190322876,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.69
-0.6553996801376343,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.7
-0.6553934812545776,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.71
-0.655387282371521,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.72
-0.6553810834884644,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.73
-0.6553748846054077,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.74
-0.6553686857223511,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.75
-0.6553624868392944,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.76
-0.6553562879562378,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.7700000000000005
-0.6553500890731812,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.78
-0.6553438901901245,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.79
-0.6553376913070679,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.8
-0.655332624912262,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.8100000000000005
-0.655327558517456,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.82
-0.6553224921226501,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.83
-0.6553174257278442,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.84
-0.6553123593330383,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.8500000000000005
-0.6553072929382324,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.86
-0.6553022265434265,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.87
-0.6552971601486206,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.88
-0.6552920937538147,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.89
-0.6552870273590088,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.9
-0.6552829742431641,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.91
-0.6552789211273193,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.92
-0.6552748680114746,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.93
-0.6552708148956299,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.94
-0.6552667617797852,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.95
-0.6552627086639404,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.96
-0.6552586555480957,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.97
-0.655254602432251,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.98
-0.6552505493164062,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,5.99
-0.6552464962005615,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.0
-0.6552431583404541,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.01
-0.6552398204803467,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.0200000000000005
-0.6552364826202393,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.03
-0.6552331447601318,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.04
-0.6552298069000244,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.05
-0.655226469039917,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.0600000000000005
-0.6552231311798096,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.07
-0.6552197933197021,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.08
-0.6552164554595947,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.09
-0.6552131175994873,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.1000000000000005
-0.6552102565765381,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.11
-0.6552073955535889,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.12
-0.6552045345306396,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.13
-0.6552016735076904,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.140000000000001
-0.6551988124847412,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.15
-0.655195951461792,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.16
-0.6551930904388428,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.17
-0.6551902294158936,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.18
-0.6551873683929443,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.19
-0.6551845073699951,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.2
-0.6551823019981384,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.21
-0.6551800966262817,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.22
-0.655177891254425,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.23
-0.6551756858825684,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.24
-0.6551734805107117,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.25
-0.655171275138855,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.26
-0.6551690697669983,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.2700000000000005
-0.6551668643951416,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.28
-0.6551646590232849,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.29
-0.6551624536514282,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.3
-0.6551606059074402,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.3100000000000005
-0.6551587581634521,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.32
-0.6551569104194641,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.33
-0.6551550626754761,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.34
-0.655153214931488,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.3500000000000005
-0.6551513671875,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.36
-0.655149519443512,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.37
-0.6551476716995239,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.38
-0.6551458239555359,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.390000000000001
-0.6551439762115479,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.4
-0.6551425457000732,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.41
-0.6551411151885986,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.42
-0.655139684677124,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.43
-0.6551382541656494,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.44
-0.6551368236541748,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.45
-0.6551353931427002,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.46
-0.6551339626312256,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.47
-0.655132532119751,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.48
-0.6551311016082764,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.49
-0.6551296710968018,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.5
-0.6551296710968018,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.51
-0.6551296710968018,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.5200000000000005
-0.6551296710968018,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.53
-0.6551296710968018,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.54
-0.6551296710968018,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.55
-0.6551296710968018,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.5600000000000005
-0.6551296710968018,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.57
-0.6551296710968018,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.58
-0.6551296710968018,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.59
-0.6551296710968018,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.6000000000000005
-0.6551284193992615,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.61
-0.6551271677017212,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.62
-0.6551259160041809,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.63
-0.6551246643066406,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.640000000000001
-0.6551234126091003,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.65
-0.6551221609115601,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.66
-0.6551209092140198,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.67
-0.6551196575164795,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.68
-0.6551184058189392,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.69
-0.6551171541213989,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.7
-0.655116081237793,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.71
-0.655115008354187,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.72
-0.655113935470581,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.73
-0.6551128625869751,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.74
-0.6551117897033691,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.75
-0.6551107168197632,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.76
-0.6551096439361572,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.7700000000000005
-0.6551085710525513,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.78
-0.6551074981689453,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.79
-0.6551064252853394,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.8
-0.6551055908203125,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.8100000000000005
-0.6551047563552856,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.82
-0.6551039218902588,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.83
-0.6551030874252319,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.84
-0.6551022529602051,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.8500000000000005
-0.6551014184951782,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.86
-0.6551005840301514,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.87
-0.6550997495651245,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.88
-0.6550989151000977,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.890000000000001
-0.6550980806350708,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.9
-0.655097484588623,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.91
-0.6550968885421753,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.92
-0.6550962924957275,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.93
-0.6550956964492798,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.94
-0.655095100402832,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.95
-0.6550945043563843,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.96
-0.6550939083099365,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.97
-0.6550933122634888,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.98
-0.655092716217041,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,6.99
-0.6550921201705933,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,7.0
-0.6550915241241455,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,7.01
-0.6550909280776978,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,7.0200000000000005
-0.65509033203125,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,7.03
-0.6550897359848022,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,7.04
-0.6550891399383545,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,7.05
-0.6550885438919067,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,7.0600000000000005
-0.655087947845459,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,7.07
-0.6550873517990112,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,7.08
-0.6550867557525635,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,7.09
-0.6550861597061157,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,7.1000000000000005
-0.6550857424736023,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,7.11
-0.6550853252410889,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,7.12
-0.6550849080085754,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,7.13
-0.655084490776062,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,7.140000000000001
-0.6550840735435486,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,7.15
-0.6550836563110352,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,7.16
-0.6550832390785217,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,7.17
-0.6550828218460083,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,7.18
-0.6550824046134949,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,7.19
-0.6550819873809814,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,7.2
-0.6550816893577576,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,7.21
-0.6550813913345337,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,7.22
-0.6550810933113098,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,7.23
-0.6550807952880859,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,7.24
-0.6550804972648621,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,7.25
-0.6550801992416382,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,7.26
-0.6550799012184143,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,7.2700000000000005
-0.6550796031951904,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,7.28
-0.6550793051719666,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,7.29
-0.6550790071487427,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,7.3
-0.6550787687301636,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,7.3100000000000005
-0.6550785303115845,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,7.32
-0.6550782918930054,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,7.33
-0.6550780534744263,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,7.34
-0.6550778150558472,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,7.3500000000000005
-0.6550775766372681,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,7.36
-0.655077338218689,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,7.37
-0.6550770998001099,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,7.38
-0.6550768613815308,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,7.390000000000001
-0.6550766229629517,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,7.4
-0.6550763845443726,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,7.41
-0.6550761461257935,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,7.42
-0.6550759077072144,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,7.43
-0.6550756692886353,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,7.44
-0.6550754308700562,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,7.45
-0.655075192451477,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,7.46
-0.655074954032898,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,7.47
-0.6550747156143188,1.4984241724014282,0.14,"R = 0.0325, L = 0.14",0.0325,0,7.48
